model,language,entity,template,variation,doc_id,sentence_id,stage,item,label,confidence
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_87,3,extraction,the house,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_87,3,extraction,the fire,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_87,3,extraction,the damage caused by the fire,,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_87,3,classification,The mayor,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_87,3,classification,the house,Obj,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_87,3,classification,the fire,Other,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_87,3,classification,the damage caused by the fire,Other,0.6
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_87,4,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_87,4,extraction,Câmara de Lobos firefighters,,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_87,4,classification,Câmara de Lobos firefighters,Org,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,1,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,1,extraction,The Police of the Republic of Mozambique,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,1,extraction,PRM,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,1,extraction,a man,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,1,extraction,the corporation's spokesperson,,0.75
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,1,classification,The Police of the Republic of Mozambique,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,1,classification,PRM,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,1,classification,a man,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,1,classification,the corporation's spokesperson,Per,0.9
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,extraction,Leonel Muchine,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,extraction,Mozambican police,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,extraction,this individual,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,extraction,people,,0.7
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,extraction,Maputo,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,extraction,fake tests,,0.6
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,classification,Leonel Muchine,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,classification,Mozambican police,Org,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,classification,this individual,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,classification,people,Per,0.85
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,classification,Maputo,Pl_civil,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,2,classification,fake tests,Obj,0.9
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,3,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,3,extraction,The accused,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,3,extraction,another individual,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,3,extraction,authorities,,1.0
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,3,classification,The accused,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,3,classification,another individual,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,3,classification,authorities,Org,0.85
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,4,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,4,extraction,police spokesperson,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,4,extraction,his accomplice,,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,4,classification,police spokesperson,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,4,classification,his accomplice,Per,0.9
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,5,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,5,extraction,authorities,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,5,extraction,Filipe Nyusi,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,5,extraction,Covid-19 test,,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,5,classification,authorities,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,5,classification,Filipe Nyusi,Per,0.98
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,5,classification,Covid-19 test,Obj,0.9
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,6,detection,,no,0.3
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,7,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,7,extraction,Mozambique,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,7,extraction,Covid-19,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,7,extraction,cases,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,7,extraction,deaths,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,7,extraction,people,,0.75
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,7,classification,Mozambique,Pl_country,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,7,classification,Covid-19,Other,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,7,classification,cases,Other,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,7,classification,deaths,Other,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_88,7,classification,people,Other,0.7
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,extraction,A man,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,extraction,a shark,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,extraction,a beach,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,extraction,the western coast of Australia,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,extraction,Australia,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,extraction,international agencies,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,extraction,the eighth death,,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,classification,A man,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,classification,a shark,Nat,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,classification,a beach,Pl_region,0.85
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,classification,the western coast of Australia,Pl_region,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,classification,Australia,Pl_country,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,classification,international agencies,Org,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,1,classification,the eighth death,Other,0.7
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,extraction,The 55-year-old man,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,extraction,the man,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,extraction,the shark,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,extraction,tourist beach of Cable,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,extraction,Cable,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,extraction,northwestern Australia,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,extraction,Indian Ocean,,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,classification,The 55-year-old man,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,classification,the man,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,classification,the shark,Nat,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,classification,tourist beach of Cable,Pl_region,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,classification,Cable,Pl_civil,0.75
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,classification,northwestern Australia,Pl_region,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,2,classification,Indian Ocean,Pl_water,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,3,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,3,extraction,The victim,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,3,extraction,police,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,3,extraction,paramedics,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,3,extraction,the water,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,3,extraction,the scene,,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,3,classification,The victim,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,3,classification,police,Org,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,3,classification,paramedics,Org,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,3,classification,the water,Nat,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,3,classification,the scene,Loc,0.8
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,4,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,4,extraction,The police,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,4,extraction,the shark,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,4,extraction,the beach,,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,4,classification,The police,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,4,classification,the shark,Nat,0.98
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,4,classification,the beach,Loc,0.75
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,5,detection,,yes,0.75
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,5,extraction,shark attacks,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,5,extraction,Australia,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,5,extraction,people,,0.5
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,5,classification,shark attacks,Other,0.6
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,5,classification,Australia,Pl_country,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,5,classification,people,Per,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,6,detection,,no,0.75
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,7,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,7,extraction,government scientific agency CSIRO,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,7,extraction,Australia,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,7,extraction,white sharks,,1.0
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,7,classification,government scientific agency CSIRO,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,7,classification,Australia,Pl_country,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_89,7,classification,white sharks,Nat,0.9
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,extraction,A 38-year-old man,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,extraction,man,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,extraction,GNR,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,extraction,the GNR,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,extraction,that police force,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,extraction,Vila do Conde,,0.85
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,extraction,drugs,,0.75
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,extraction,the police force,,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,classification,A 38-year-old man,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,classification,man,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,classification,GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,classification,the GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,classification,that police force,Org,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,classification,Vila do Conde,Pl_civil,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,classification,drugs,Obj,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,1,classification,the police force,Org,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,2,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,2,extraction,GNR,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,2,extraction,the vehicle,,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,2,classification,GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,2,classification,the vehicle,Obj,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,3,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,3,extraction,the suspect,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,3,extraction,GNR,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,3,extraction,a criminal record,,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,3,classification,the suspect,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,3,classification,GNR,Org,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,3,classification,a criminal record,Obj,0.85
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,4,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,4,extraction,The Guard,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,4,extraction,the man,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,4,extraction,Judicial Court of Vila do Conde,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,4,extraction,prison,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,4,extraction,warrant,,0.85
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,4,classification,The Guard,Org,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,4,classification,the man,Per,1.0
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,4,classification,Judicial Court of Vila do Conde,Org,1.0
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,4,classification,prison,Fac,1.0
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,4,classification,warrant,Obj,1.0
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,5,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,5,extraction,The detainee,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,5,extraction,Porto Prison,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,5,extraction,Judicial Court of Vila do Conde,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,5,extraction,press release,,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,5,classification,The detainee,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,5,classification,Porto Prison,Fac,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,5,classification,Judicial Court of Vila do Conde,Org,0.85
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_9,5,classification,press release,Other,0.8
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,extraction,A man from Amarante,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,extraction,his wife,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,extraction,the victim,,0.85
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,extraction,other family members,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,extraction,their common daughter,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,extraction,the GNR,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,extraction,Amarante,,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,classification,A man from Amarante,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,classification,his wife,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,classification,the victim,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,classification,other family members,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,classification,their common daughter,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,classification,the GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,1,classification,Amarante,Pl_civil,0.85
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,2,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,2,extraction,police force,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,2,extraction,the defendant,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,2,extraction,Criminal Investigation Court,,0.7
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,2,extraction,Penafiel,,0.6
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,2,classification,police force,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,2,classification,the defendant,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,2,classification,Criminal Investigation Court,Fac,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,2,classification,Penafiel,Pl_civil,0.85
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,3,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,3,extraction,GNR,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,3,extraction,the 47-year-old man,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,3,extraction,the victim,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,3,extraction,his 46-year-old wife,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,3,extraction,their youngest daughter,,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,3,classification,GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,3,classification,the 47-year-old man,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,3,classification,the victim,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,3,classification,his 46-year-old wife,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,3,classification,their youngest daughter,Per,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,4,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,4,extraction,the victim,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,4,extraction,her daughter,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,4,extraction,the family home,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,4,extraction,the residence,,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,4,classification,the victim,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,4,classification,her daughter,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,4,classification,the family home,Fac,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,4,classification,the residence,Fac,0.85
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,5,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,5,extraction,The Criminal Instruction Court,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,5,extraction,the victim,,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,5,classification,The Criminal Instruction Court,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,5,classification,the victim,Per,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_90,6,detection,,yes,0.95
