modelo,entity,doc_id,template,complete_prediction,token,pred_type,matched_annotation,annt_type,result
qwen3_4b,participants,lusa_2,ext,"['porto', 'metropolitan', 'command', 'of', 'the', 'psp']",psp,,the Porto Metropolitan Command,Org,fp
qwen3_4b,participants,lusa_2,ext,['porto'],porto,,Porto,Pl_civil,tp
qwen3_4b,participants,lusa_2,ext,['psp'],psp,,PSP,Org,tp
qwen3_4b,participants,lusa_20,ext,"['14', 'year', 'old', 'boy']",a,,A 14-year-old boy,Per,fn
qwen3_4b,participants,lusa_20,ext,"['14', 'year', 'old', 'boy']",14,,A 14-year-old boy,Per,tp
qwen3_4b,participants,lusa_20,ext,"['14', 'year', 'old', 'boy']",year,,A 14-year-old boy,Per,tp
qwen3_4b,participants,lusa_20,ext,"['14', 'year', 'old', 'boy']",old,,A 14-year-old boy,Per,tp
qwen3_4b,participants,lusa_20,ext,"['14', 'year', 'old', 'boy']",boy,,A 14-year-old boy,Per,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'das', 'aves', 'fire', 'department']",the,,the Vila das Aves Fire Department to Hospital,Org,fn
qwen3_4b,participants,lusa_20,ext,"['vila', 'das', 'aves', 'fire', 'department']",vila,,the Vila das Aves Fire Department to Hospital,Org,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'das', 'aves', 'fire', 'department']",das,,the Vila das Aves Fire Department to Hospital,Org,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'das', 'aves', 'fire', 'department']",aves,,the Vila das Aves Fire Department to Hospital,Org,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'das', 'aves', 'fire', 'department']",fire,,the Vila das Aves Fire Department to Hospital,Org,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'das', 'aves', 'fire', 'department']",department,,the Vila das Aves Fire Department to Hospital,Org,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'das', 'aves', 'fire', 'department']",to,,the Vila das Aves Fire Department to Hospital,Org,fn
qwen3_4b,participants,lusa_20,ext,"['vila', 'das', 'aves', 'fire', 'department']",hospital,,the Vila das Aves Fire Department to Hospital,Org,fn
qwen3_4b,participants,lusa_20,ext,"['local', 'gnr']",the,,the local GNR,Org,fn
qwen3_4b,participants,lusa_20,ext,"['local', 'gnr']",local,,the local GNR,Org,tp
qwen3_4b,participants,lusa_20,ext,"['local', 'gnr']",gnr,,the local GNR,Org,tp
qwen3_4b,participants,lusa_20,ext,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",the,,the Santo Tirso Immediate Life Support Ambulance,Org,fn
qwen3_4b,participants,lusa_20,ext,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",santo,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",tirso,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",immediate,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",life,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",support,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",ambulance,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",the,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,fn
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",vila,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",nova,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",de,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",famalic,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,fp
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",famalicão,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,fn
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",o,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,fp
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",emergency,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",and,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",resuscitation,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",medical,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen3_4b,participants,lusa_20,ext,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",vehicle,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen3_4b,participants,lusa_3,ext,['gnr'],the,,The GNR,Org,fn
qwen3_4b,participants,lusa_3,ext,['gnr'],gnr,,The GNR,Org,tp
qwen3_4b,participants,lusa_3,ext,['man'],a,,a man,Per,fn
qwen3_4b,participants,lusa_3,ext,['man'],man,,a man,Per,tp
qwen3_4b,participants,lusa_4,ext,"['42', 'year', 'old', 'ex', 'partner']",42,,A 39-year-old man,Per,fp
qwen3_4b,participants,lusa_4,ext,"['42', 'year', 'old', 'ex', 'partner']",a,,A 39-year-old man,Per,fn
qwen3_4b,participants,lusa_4,ext,"['42', 'year', 'old', 'ex', 'partner']",39,,A 39-year-old man,Per,fn
qwen3_4b,participants,lusa_4,ext,"['42', 'year', 'old', 'ex', 'partner']",year,,A 39-year-old man,Per,tp
qwen3_4b,participants,lusa_4,ext,"['42', 'year', 'old', 'ex', 'partner']",old,,A 39-year-old man,Per,tp
qwen3_4b,participants,lusa_4,ext,"['42', 'year', 'old', 'ex', 'partner']",man,,A 39-year-old man,Per,fn
qwen3_4b,participants,lusa_4,ext,"['42', 'year', 'old', 'ex', 'partner']",ex,,A 39-year-old man,Per,fp
qwen3_4b,participants,lusa_4,ext,"['42', 'year', 'old', 'ex', 'partner']",partner,,A 39-year-old man,Per,fp
qwen3_4b,participants,lusa_4,ext,"['39', 'year', 'old', 'man']",a,,A 39-year-old man,Per,fn
qwen3_4b,participants,lusa_4,ext,"['39', 'year', 'old', 'man']",39,,A 39-year-old man,Per,tp
qwen3_4b,participants,lusa_4,ext,"['39', 'year', 'old', 'man']",year,,A 39-year-old man,Per,tp
qwen3_4b,participants,lusa_4,ext,"['39', 'year', 'old', 'man']",old,,A 39-year-old man,Per,tp
qwen3_4b,participants,lusa_4,ext,"['39', 'year', 'old', 'man']",man,,A 39-year-old man,Per,tp
qwen3_4b,participants,lusa_5,ext,"['50', 'year', 'old', 'man']",a,,A 50-year-old man,Per,fn
qwen3_4b,participants,lusa_5,ext,"['50', 'year', 'old', 'man']",50,,A 50-year-old man,Per,tp
qwen3_4b,participants,lusa_5,ext,"['50', 'year', 'old', 'man']",year,,A 50-year-old man,Per,tp
qwen3_4b,participants,lusa_5,ext,"['50', 'year', 'old', 'man']",old,,A 50-year-old man,Per,tp
qwen3_4b,participants,lusa_5,ext,"['50', 'year', 'old', 'man']",man,,A 50-year-old man,Per,tp
qwen3_4b,participants,lusa_6,ext,"['54', 'year', 'old', 'man']",a,,A 54-year-old man,Per,fn
qwen3_4b,participants,lusa_6,ext,"['54', 'year', 'old', 'man']",54,,A 54-year-old man,Per,tp
qwen3_4b,participants,lusa_6,ext,"['54', 'year', 'old', 'man']",year,,A 54-year-old man,Per,tp
qwen3_4b,participants,lusa_6,ext,"['54', 'year', 'old', 'man']",old,,A 54-year-old man,Per,tp
qwen3_4b,participants,lusa_6,ext,"['54', 'year', 'old', 'man']",man,,A 54-year-old man,Per,tp
qwen3_4b,participants,lusa_7,ext,"['children', 's', 'mother']",the,,the children's mother,Per,fn
qwen3_4b,participants,lusa_7,ext,"['children', 's', 'mother']",children,,the children's mother,Per,tp
qwen3_4b,participants,lusa_7,ext,"['children', 's', 'mother']",s,,the children's mother,Per,tp
qwen3_4b,participants,lusa_7,ext,"['children', 's', 'mother']",mother,,the children's mother,Per,tp
qwen3_4b,participants,lusa_7,ext,"['children', 's', 'grandfather']",the,,the children's grandfather,Per,fn
qwen3_4b,participants,lusa_7,ext,"['children', 's', 'grandfather']",children,,the children's grandfather,Per,tp
qwen3_4b,participants,lusa_7,ext,"['children', 's', 'grandfather']",s,,the children's grandfather,Per,tp
qwen3_4b,participants,lusa_7,ext,"['children', 's', 'grandfather']",grandfather,,the children's grandfather,Per,tp
qwen3_4b,participants,lusa_7,ext,['man'],a,,A man,Per,fn
qwen3_4b,participants,lusa_7,ext,['man'],man,,A man,Per,tp
qwen3_4b,participants,lusa_7,ext,['father'],his,,his father,Per,fn
qwen3_4b,participants,lusa_7,ext,['father'],father,,his father,Per,tp
qwen3_4b,participants,lusa_7,ext,['suspect'],the,,The suspect,Per,fn
qwen3_4b,participants,lusa_7,ext,['suspect'],suspect,,The suspect,Per,tp
qwen3_4b,participants,lusa_8,ext,"['baptista', 'sambango']",baptista,,Baptista Sambango,Per,tp
qwen3_4b,participants,lusa_8,ext,"['baptista', 'sambango']",sambango,,Baptista Sambango,Per,tp
qwen3_4b,participants,lusa_9,ext,"['38', 'year', 'old', 'man']",a,,A 38-year-old man,Per,fn
qwen3_4b,participants,lusa_9,ext,"['38', 'year', 'old', 'man']",38,,A 38-year-old man,Per,tp
qwen3_4b,participants,lusa_9,ext,"['38', 'year', 'old', 'man']",year,,A 38-year-old man,Per,tp
qwen3_4b,participants,lusa_9,ext,"['38', 'year', 'old', 'man']",old,,A 38-year-old man,Per,tp
qwen3_4b,participants,lusa_9,ext,"['38', 'year', 'old', 'man']",man,,A 38-year-old man,Per,tp
qwen3_4b,participants,lusa_1,ext_def,['gnr'],gnr,,GNR,Org,tp
qwen3_4b,participants,lusa_1,ext_def,"['50', 'people']",50,,people,Per,fp
qwen3_4b,participants,lusa_1,ext_def,"['50', 'people']",people,,people,Per,tp
qwen3_4b,participants,lusa_1,ext_def,"['faro', 'territorial', 'command']",the,,the Faro Territorial Command,Org,fn
qwen3_4b,participants,lusa_1,ext_def,"['faro', 'territorial', 'command']",faro,,the Faro Territorial Command,Org,tp
qwen3_4b,participants,lusa_1,ext_def,"['faro', 'territorial', 'command']",territorial,,the Faro Territorial Command,Org,tp
qwen3_4b,participants,lusa_1,ext_def,"['faro', 'territorial', 'command']",command,,the Faro Territorial Command,Org,tp
qwen3_4b,participants,lusa_1,ext_def,"['são', 'brás', 'de', 'alportel']",são,,São de Alportel,Pl_civil,tp
qwen3_4b,participants,lusa_1,ext_def,"['são', 'brás', 'de', 'alportel']",brás,,São de Alportel,Pl_civil,fp
qwen3_4b,participants,lusa_1,ext_def,"['são', 'brás', 'de', 'alportel']",de,,São de Alportel,Pl_civil,tp
qwen3_4b,participants,lusa_1,ext_def,"['são', 'brás', 'de', 'alportel']",alportel,,São de Alportel,Pl_civil,tp
qwen3_4b,participants,lusa_1,ext_def,['corotelo'],corotelo,,Corotelo,Pl_civil,tp
qwen3_4b,participants,lusa_1,ext_def,"['são', 'de', 'alportel', 'territorial', 'post']",são,,Territorial Post,Fac,fp
qwen3_4b,participants,lusa_1,ext_def,"['são', 'de', 'alportel', 'territorial', 'post']",de,,Territorial Post,Fac,fp
qwen3_4b,participants,lusa_1,ext_def,"['são', 'de', 'alportel', 'territorial', 'post']",alportel,,Territorial Post,Fac,fp
qwen3_4b,participants,lusa_1,ext_def,"['são', 'de', 'alportel', 'territorial', 'post']",territorial,,Territorial Post,Fac,tp
qwen3_4b,participants,lusa_1,ext_def,"['são', 'de', 'alportel', 'territorial', 'post']",post,,Territorial Post,Fac,tp
qwen3_4b,participants,lusa_1,ext_def,['owner'],the,,the owner,Per,fn
qwen3_4b,participants,lusa_1,ext_def,['owner'],owner,,the owner,Per,tp
qwen3_4b,participants,lusa_11,ext_def,['gnr'],the,,The GNR,Org,fn
qwen3_4b,participants,lusa_11,ext_def,['gnr'],gnr,,The GNR,Org,tp
qwen3_4b,participants,lusa_11,ext_def,"['torreira', 'shellfish', 'gatherers']",torreira,,dozens of shellfish gatherers,Per,fp
qwen3_4b,participants,lusa_11,ext_def,"['torreira', 'shellfish', 'gatherers']",dozens,,dozens of shellfish gatherers,Per,fn
qwen3_4b,participants,lusa_11,ext_def,"['torreira', 'shellfish', 'gatherers']",of,,dozens of shellfish gatherers,Per,fn
qwen3_4b,participants,lusa_11,ext_def,"['torreira', 'shellfish', 'gatherers']",shellfish,,dozens of shellfish gatherers,Per,tp
qwen3_4b,participants,lusa_11,ext_def,"['torreira', 'shellfish', 'gatherers']",gatherers,,dozens of shellfish gatherers,Per,tp
qwen3_4b,participants,lusa_11,ext_def,"['fire', 'department']",fire,,,,fp
qwen3_4b,participants,lusa_11,ext_def,"['fire', 'department']",department,,,,fp
qwen3_4b,participants,lusa_11,ext_def,"['driver', 'of', 'the', 'vehicle']",driver,,the vehicle,Obj,fp
qwen3_4b,participants,lusa_11,ext_def,"['driver', 'of', 'the', 'vehicle']",of,,the vehicle,Obj,fp
qwen3_4b,participants,lusa_11,ext_def,"['driver', 'of', 'the', 'vehicle']",the,,the vehicle,Obj,tp
qwen3_4b,participants,lusa_11,ext_def,"['driver', 'of', 'the', 'vehicle']",vehicle,,the vehicle,Obj,tp
qwen3_4b,participants,lusa_11,ext_def,"['44', 'year', 'old', 'woman']",a,,A 44-year-old woman,Per,fn
qwen3_4b,participants,lusa_11,ext_def,"['44', 'year', 'old', 'woman']",44,,A 44-year-old woman,Per,tp
qwen3_4b,participants,lusa_11,ext_def,"['44', 'year', 'old', 'woman']",year,,A 44-year-old woman,Per,tp
qwen3_4b,participants,lusa_11,ext_def,"['44', 'year', 'old', 'woman']",old,,A 44-year-old woman,Per,tp
qwen3_4b,participants,lusa_11,ext_def,"['44', 'year', 'old', 'woman']",woman,,A 44-year-old woman,Per,tp
qwen3_4b,participants,lusa_11,ext_def,"['shellfish', 'gatherers']",dozens,,dozens of shellfish gatherers,Per,fn
qwen3_4b,participants,lusa_11,ext_def,"['shellfish', 'gatherers']",of,,dozens of shellfish gatherers,Per,fn
qwen3_4b,participants,lusa_11,ext_def,"['shellfish', 'gatherers']",shellfish,,dozens of shellfish gatherers,Per,tp
qwen3_4b,participants,lusa_11,ext_def,"['shellfish', 'gatherers']",gatherers,,dozens of shellfish gatherers,Per,tp
qwen3_4b,participants,lusa_12,ext_def,"['juarce', 'martins']",juarce,,Juarce Martins,Per,tp
qwen3_4b,participants,lusa_12,ext_def,"['juarce', 'martins']",martins,,Juarce Martins,Per,tp
qwen3_4b,participants,lusa_12,ext_def,['magude'],magude,,,,fp
qwen3_4b,participants,lusa_12,ext_def,['prm'],the,,the PRM,Org,fn
qwen3_4b,participants,lusa_12,ext_def,['prm'],prm,,the PRM,Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['police', 'officer']",a,,A Mozambican police officer,Per,fn
qwen3_4b,participants,lusa_12,ext_def,"['police', 'officer']",mozambican,,A Mozambican police officer,Per,fn
qwen3_4b,participants,lusa_12,ext_def,"['police', 'officer']",police,,A Mozambican police officer,Per,tp
qwen3_4b,participants,lusa_12,ext_def,"['police', 'officer']",officer,,A Mozambican police officer,Per,tp
qwen3_4b,participants,lusa_12,ext_def,['colleague'],a,,a colleague,Per,fn
qwen3_4b,participants,lusa_12,ext_def,['colleague'],colleague,,a colleague,Per,tp
qwen3_4b,participants,lusa_12,ext_def,"['department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",the,,"the Department of Protection of Natural Resources and Environment, in",Org,fn
qwen3_4b,participants,lusa_12,ext_def,"['department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",department,,"the Department of Protection of Natural Resources and Environment, in",Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",of,,"the Department of Protection of Natural Resources and Environment, in",Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",protection,,"the Department of Protection of Natural Resources and Environment, in",Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",natural,,"the Department of Protection of Natural Resources and Environment, in",Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",resources,,"the Department of Protection of Natural Resources and Environment, in",Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",and,,"the Department of Protection of Natural Resources and Environment, in",Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",environment,,"the Department of Protection of Natural Resources and Environment, in",Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['department', 'of', 'protection', 'of', 'natural', 'resources', 'and', 'environment']",in,,"the Department of Protection of Natural Resources and Environment, in",Org,fn
qwen3_4b,participants,lusa_12,ext_def,"['mozambican', 'police', 'officer']",a,,A Mozambican police officer,Per,fn
qwen3_4b,participants,lusa_12,ext_def,"['mozambican', 'police', 'officer']",mozambican,,A Mozambican police officer,Per,tp
qwen3_4b,participants,lusa_12,ext_def,"['mozambican', 'police', 'officer']",police,,A Mozambican police officer,Per,tp
qwen3_4b,participants,lusa_12,ext_def,"['mozambican', 'police', 'officer']",officer,,A Mozambican police officer,Per,tp
qwen3_4b,participants,lusa_12,ext_def,"['police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",the,,the Police of the Republic of Mozambique (PRM),Org,fn
qwen3_4b,participants,lusa_12,ext_def,"['police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",police,,the Police of the Republic of Mozambique (PRM),Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",of,,the Police of the Republic of Mozambique (PRM),Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",republic,,the Police of the Republic of Mozambique (PRM),Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",mozambique,,the Police of the Republic of Mozambique (PRM),Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['police', 'of', 'the', 'republic', 'of', 'mozambique', 'prm']",prm,,the Police of the Republic of Mozambique (PRM),Org,tp
qwen3_4b,participants,lusa_12,ext_def,"['maputo', 'province']",maputo,,that province,Loc,fp
qwen3_4b,participants,lusa_12,ext_def,"['maputo', 'province']",that,,that province,Loc,fn
qwen3_4b,participants,lusa_12,ext_def,"['maputo', 'province']",province,,that province,Loc,tp
qwen3_4b,participants,lusa_13,ext_def,['lusa'],lusa,,Lusa,Loc,tp
qwen3_4b,participants,lusa_13,ext_def,['crew'],the,,the crew,Per,fn
qwen3_4b,participants,lusa_13,ext_def,['crew'],crew,,the crew,Per,tp
qwen3_4b,participants,lusa_13,ext_def,"['cã', 'sar', 'maphossa']",cã,,César Maphossa,Per,fp
qwen3_4b,participants,lusa_13,ext_def,"['cã', 'sar', 'maphossa']",sar,,César Maphossa,Per,fp
qwen3_4b,participants,lusa_13,ext_def,"['cã', 'sar', 'maphossa']",césar,,César Maphossa,Per,fn
qwen3_4b,participants,lusa_13,ext_def,"['cã', 'sar', 'maphossa']",maphossa,,César Maphossa,Per,tp
qwen3_4b,participants,lusa_13,ext_def,['vessel'],vessel,,vessels,Obj,fp
qwen3_4b,participants,lusa_13,ext_def,['vessel'],vessels,,vessels,Obj,fn
qwen3_4b,participants,lusa_13,ext_def,['beira'],beira,,their,Nat,fp
qwen3_4b,participants,lusa_13,ext_def,['beira'],their,,their,Nat,fn
qwen3_4b,participants,lusa_13,ext_def,"['maria', 'river', 'mangrove']",the,,the Maria River mangrove,Loc,fn
qwen3_4b,participants,lusa_13,ext_def,"['maria', 'river', 'mangrove']",maria,,the Maria River mangrove,Loc,tp
qwen3_4b,participants,lusa_13,ext_def,"['maria', 'river', 'mangrove']",river,,the Maria River mangrove,Loc,tp
qwen3_4b,participants,lusa_13,ext_def,"['maria', 'river', 'mangrove']",mangrove,,the Maria River mangrove,Loc,tp
qwen3_4b,participants,lusa_13,ext_def,['inspector'],inspector,,inspectors,Per,fp
qwen3_4b,participants,lusa_13,ext_def,['inspector'],inspectors,,inspectors,Per,fn
qwen3_4b,participants,lusa_13,ext_def,"['mozambican', 'authorities']",mozambican,,authorities,Org,fp
qwen3_4b,participants,lusa_13,ext_def,"['mozambican', 'authorities']",authorities,,authorities,Org,tp
qwen3_4b,participants,lusa_13,ext_def,['sofala'],sofala,,,,fp
qwen3_4b,participants,lusa_14,ext_def,"['agricultural', 'workers']",a,,a group of agricultural workers,Per,fn
qwen3_4b,participants,lusa_14,ext_def,"['agricultural', 'workers']",group,,a group of agricultural workers,Per,fn
qwen3_4b,participants,lusa_14,ext_def,"['agricultural', 'workers']",of,,a group of agricultural workers,Per,fn
qwen3_4b,participants,lusa_14,ext_def,"['agricultural', 'workers']",agricultural,,a group of agricultural workers,Per,tp
qwen3_4b,participants,lusa_14,ext_def,"['agricultural', 'workers']",workers,,a group of agricultural workers,Per,tp
qwen3_4b,participants,lusa_14,ext_def,"['rival', 'cartels']",rival,,rival cartels,Org,tp
qwen3_4b,participants,lusa_14,ext_def,"['rival', 'cartels']",cartels,,rival cartels,Org,tp
qwen3_4b,participants,lusa_14,ext_def,"['organized', 'crime']",organized,,,,fp
qwen3_4b,participants,lusa_14,ext_def,"['organized', 'crime']",crime,,,,fp
qwen3_4b,participants,lusa_14,ext_def,"['public', 'prosecutor', 's', 'office']",the,,the Public Prosecutor's Office,Org,fn
qwen3_4b,participants,lusa_14,ext_def,"['public', 'prosecutor', 's', 'office']",public,,the Public Prosecutor's Office,Org,tp
qwen3_4b,participants,lusa_14,ext_def,"['public', 'prosecutor', 's', 'office']",prosecutor,,the Public Prosecutor's Office,Org,tp
qwen3_4b,participants,lusa_14,ext_def,"['public', 'prosecutor', 's', 'office']",s,,the Public Prosecutor's Office,Org,tp
qwen3_4b,participants,lusa_14,ext_def,"['public', 'prosecutor', 's', 'office']",office,,the Public Prosecutor's Office,Org,tp
qwen3_4b,participants,lusa_14,ext_def,"['hired', 'killers', 'sicarios']",hired,,sicarios,Per,fp
qwen3_4b,participants,lusa_14,ext_def,"['hired', 'killers', 'sicarios']",killers,,sicarios,Per,fp
qwen3_4b,participants,lusa_14,ext_def,"['hired', 'killers', 'sicarios']",sicarios,,sicarios,Per,tp
qwen3_4b,participants,lusa_14,ext_def,"['local', 'authorities']",local,,local authorities,Org,tp
qwen3_4b,participants,lusa_14,ext_def,"['local', 'authorities']",authorities,,local authorities,Org,tp
qwen3_4b,participants,lusa_14,ext_def,['victims'],the,,The victims,Per,fn
qwen3_4b,participants,lusa_14,ext_def,['victims'],victims,,The victims,Per,tp
qwen3_4b,participants,lusa_15,ext_def,['austria'],austria,,Syria,Loc,fp
qwen3_4b,participants,lusa_15,ext_def,['austria'],syria,,Syria,Loc,fn
qwen3_4b,participants,lusa_15,ext_def,['police'],police,,police,Org,tp
qwen3_4b,participants,lusa_15,ext_def,['vienna'],vienna,,Vienna,Pl_civil,tp
qwen3_4b,participants,lusa_15,ext_def,"['islamic', 'state']",islamic,,Islamic State,Org,tp
qwen3_4b,participants,lusa_15,ext_def,"['islamic', 'state']",state,,Islamic State,Org,tp
qwen3_4b,participants,lusa_15,ext_def,"['amaq', 'propaganda', 'agency']",the,,the Amaq propaganda agency,Org,fn
qwen3_4b,participants,lusa_15,ext_def,"['amaq', 'propaganda', 'agency']",amaq,,the Amaq propaganda agency,Org,tp
qwen3_4b,participants,lusa_15,ext_def,"['amaq', 'propaganda', 'agency']",propaganda,,the Amaq propaganda agency,Org,tp
qwen3_4b,participants,lusa_15,ext_def,"['amaq', 'propaganda', 'agency']",agency,,the Amaq propaganda agency,Org,tp
qwen3_4b,participants,lusa_15,ext_def,"['north', 'macedonia']",north,,,,fp
qwen3_4b,participants,lusa_15,ext_def,"['north', 'macedonia']",macedonia,,,,fp
qwen3_4b,participants,lusa_15,ext_def,"['20', 'year', 'old', 'perpetrator']",20,,,,fp
qwen3_4b,participants,lusa_15,ext_def,"['20', 'year', 'old', 'perpetrator']",year,,,,fp
qwen3_4b,participants,lusa_15,ext_def,"['20', 'year', 'old', 'perpetrator']",old,,,,fp
qwen3_4b,participants,lusa_15,ext_def,"['20', 'year', 'old', 'perpetrator']",perpetrator,,,,fp
qwen3_4b,participants,lusa_16,ext_def,"['josé', 'fernandes', 'gomes', 'mendes']",josé,,José Fernandes Gomes Mendes,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['josé', 'fernandes', 'gomes', 'mendes']",fernandes,,José Fernandes Gomes Mendes,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['josé', 'fernandes', 'gomes', 'mendes']",gomes,,José Fernandes Gomes Mendes,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['josé', 'fernandes', 'gomes', 'mendes']",mendes,,José Fernandes Gomes Mendes,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['josé', 'mendes']",josé,,José Mendes,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['josé', 'mendes']",mendes,,José Mendes,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['nelson', 'de', 'sousa']",nelson,,Nelson de Sousa,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['nelson', 'de', 'sousa']",de,,Nelson de Sousa,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['nelson', 'de', 'sousa']",sousa,,Nelson de Sousa,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['ricardo', 'pinheiro']",ricardo,,Ricardo Pinheiro,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['ricardo', 'pinheiro']",pinheiro,,Ricardo Pinheiro,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['ricardo', 'miguel', 'furtado', 'pinheiro']",ricardo,,Ricardo Miguel Furtado Pinheiro,Per,tp
